State,District,month,Day,Rainfall,Date,flood_occurred,rainfall_3day,rainfall_7day,historical_flood_count_10yr
telangana,suryapet,11,4,0.00354198,2022-11-04,0,0.1154944900000035,0.1236927899999928,
telangana,suryapet,11,5,0.369712,2022-11-05,0,0.4767999800000035,0.4934047899999929,
telangana,suryapet,11,6,0.0,2022-11-06,0,0.3732539800000035,0.4934047899999929,
telangana,suryapet,11,7,0.0,2022-11-07,0,0.3697120000000035,0.4934047899999929,
telangana,suryapet,11,8,0.0,2022-11-08,0,0.0,0.4852064899999929,
telangana,suryapet,11,9,0.0,2022-11-09,0,0.0,0.4767999799999928,
telangana,suryapet,11,10,0.0,2022-11-10,0,0.0,0.3732539799999929,
telangana,suryapet,11,11,0.0156479,2022-11-11,0,0.0156479000000035,0.3853598999999928,
telangana,suryapet,11,12,0.0,2022-11-12,0,0.0156479000000035,0.0156478999999928,
telangana,suryapet,11,13,0.229092,2022-11-13,0,0.2447399000000035,0.2447398999999928,
telangana,suryapet,11,14,0.0,2022-11-14,0,0.2290920000000035,0.2447398999999928,
telangana,suryapet,11,15,0.0,2022-11-15,0,0.2290920000000035,0.2447398999999928,
telangana,suryapet,11,16,0.0,2022-11-16,0,0.0,0.2447398999999928,
telangana,suryapet,11,17,0.0,2022-11-17,0,0.0,0.2447398999999928,
telangana,suryapet,11,18,0.0,2022-11-18,0,0.0,0.2290919999999928,
telangana,suryapet,11,19,0.0,2022-11-19,0,0.0,0.2290919999999928,
telangana,suryapet,11,20,0.0,2022-11-20,0,0.0,0.0,
telangana,suryapet,11,21,0.0,2022-11-21,0,0.0,0.0,
telangana,suryapet,11,22,0.0,2022-11-22,0,0.0,0.0,
telangana,suryapet,11,23,0.0,2022-11-23,0,0.0,0.0,
telangana,suryapet,11,24,0.0,2022-11-24,0,0.0,0.0,
telangana,suryapet,11,25,0.0,2022-11-25,0,0.0,0.0,
telangana,suryapet,11,26,0.0,2022-11-26,0,0.0,0.0,
telangana,suryapet,11,27,0.0,2022-11-27,0,0.0,0.0,
telangana,suryapet,11,28,0.0,2022-11-28,0,0.0,0.0,
telangana,suryapet,11,29,0.0,2022-11-29,0,0.0,0.0,
telangana,suryapet,11,30,0.0,2022-11-30,0,0.0,0.0,
telangana,suryapet,12,1,1.4184e-06,2022-12-01,0,1.4184000035527135e-06,1.418399992894573e-06,
telangana,suryapet,12,2,0.0,2022-12-02,0,1.4184000035527135e-06,1.418399992894573e-06,
telangana,suryapet,12,3,0.00126708,2022-12-03,0,0.0012684984000035,0.0012684983999928,
telangana,suryapet,12,4,0.0,2022-12-04,0,0.0012670800000035,0.0012684983999928,
telangana,suryapet,12,5,5.6737e-06,2022-12-05,0,0.0012727537000035,0.0012741720999928,
telangana,suryapet,12,6,0.0,2022-12-06,0,5.673700003552714e-06,0.0012741720999928,
telangana,suryapet,12,7,0.000734597,2022-12-07,0,0.0007402707000035,0.0020087690999928,
telangana,suryapet,12,8,0.0550315,2022-12-08,0,0.0557660970000035,0.0570388506999928,
telangana,suryapet,12,9,0.14684,2022-12-09,0,0.2026060970000035,0.2038788506999929,
telangana,suryapet,12,10,3.80673,2022-12-10,0,4.008601500000004,4.009341770699993,
telangana,suryapet,12,11,3.0262,2022-12-11,0,6.979770000000004,7.035541770699993,
telangana,suryapet,12,12,0.37904,2022-12-12,0,7.2119700000000035,7.414576096999993,
telangana,suryapet,12,13,0.695574,2022-12-13,0,4.100814000000003,8.110150096999993,
telangana,suryapet,12,14,0.150074,2022-12-14,0,1.2246880000000036,8.259489499999992,
telangana,suryapet,12,15,0.0,2022-12-15,0,0.8456480000000035,8.204457999999992,
telangana,suryapet,12,16,0.00828369,2022-12-16,0,0.1583576900000035,8.065901689999993,
telangana,suryapet,12,17,2.34767e-05,2022-12-17,0,0.0083071667000035,4.2591951666999925,
telangana,suryapet,12,18,0.0,2022-12-18,0,0.0083071667000035,1.2329951666999928,
telangana,suryapet,12,19,1.95639e-05,2022-12-19,0,4.304060000355271e-05,0.8539747305999928,
telangana,suryapet,12,20,5.6737e-06,2022-12-20,0,2.5237600003552717e-05,0.1584064042999929,
telangana,suryapet,12,21,0.180931,2022-12-21,0,0.1809562376000035,0.1892634042999929,
telangana,suryapet,12,22,0.0,2022-12-22,0,0.1809366737000035,0.1892634042999929,
telangana,suryapet,12,23,0.440902,2022-12-23,0,0.6218330000000036,0.621881714299993,
telangana,suryapet,12,24,0.452069,2022-12-24,0,0.8929710000000035,1.0739272375999929,
telangana,suryapet,12,25,0.847477,2022-12-25,0,1.7404480000000035,1.921404237599993,
telangana,suryapet,12,26,0.30353,2022-12-26,0,1.6030760000000035,2.2249146736999927,
telangana,suryapet,12,27,0.040702,2022-12-27,0,1.1917090000000037,2.2656109999999927,
telangana,suryapet,12,28,0.0,2022-12-28,0,0.3442320000000036,2.084679999999993,
telangana,suryapet,12,29,0.0,2022-12-29,0,0.0407020000000035,2.084679999999993,
telangana,suryapet,12,30,0.0,2022-12-30,0,0.0,1.6437779999999929,
telangana,suryapet,12,31,0.0,2022-12-31,0,0.0,1.191708999999993,
telangana,vikarabad,1,1,0.0,2022-01-01,0,0.0,0.0,2.0
telangana,vikarabad,1,2,0.0,2022-01-02,0,0.0,0.0,2.0
telangana,vikarabad,1,3,0.0,2022-01-03,0,0.0,0.0,2.0
telangana,vikarabad,1,4,0.0,2022-01-04,0,0.0,0.0,2.0
telangana,vikarabad,1,5,0.0,2022-01-05,0,0.0,0.0,2.0
telangana,vikarabad,1,6,0.0,2022-01-06,0,0.0,0.0,2.0
telangana,vikarabad,1,7,0.0,2022-01-07,0,0.0,0.0,2.0
telangana,vikarabad,1,8,0.0,2022-01-08,0,0.0,0.0,2.0
telangana,vikarabad,1,9,0.0,2022-01-09,0,0.0,0.0,2.0
telangana,vikarabad,1,10,0.0068454,2022-01-10,0,0.0068454,0.0068454,2.0
telangana,vikarabad,1,11,0.0102683,2022-01-11,0,0.0171137,0.0171137,2.0
telangana,vikarabad,1,12,0.150052,2022-01-12,0,0.1671657,0.1671657,2.0
telangana,vikarabad,1,13,0.0902883,2022-01-13,0,0.2506086,0.257454,2.0
telangana,vikarabad,1,14,0.231086,2022-01-14,0,0.4714263,0.48854,2.0
telangana,vikarabad,1,15,0.0,2022-01-15,0,0.3213743,0.48854,2.0
telangana,vikarabad,1,16,0.9576,2022-01-16,0,1.188686,1.44614,2.0
telangana,vikarabad,1,17,0.460623,2022-01-17,0,1.418223,1.8999176,2.0
telangana,vikarabad,1,18,0.0193488,2022-01-18,0,1.4375718,1.9089981,2.0
telangana,vikarabad,1,19,0.0,2022-01-19,0,0.4799718,1.7589461,2.0
telangana,vikarabad,1,20,0.0,2022-01-20,0,0.0193488,1.6686578,2.0
telangana,vikarabad,1,21,0.0,2022-01-21,0,0.0,1.4375718,2.0
telangana,vikarabad,1,22,0.0,2022-01-22,0,0.0,1.4375718,2.0
telangana,vikarabad,1,23,0.0,2022-01-23,0,0.0,0.4799718,2.0
telangana,vikarabad,1,24,0.0,2022-01-24,0,0.0,0.0193488,2.0
telangana,vikarabad,1,25,0.0,2022-01-25,0,0.0,0.0,2.0
telangana,vikarabad,1,26,0.0,2022-01-26,0,0.0,0.0,2.0
telangana,vikarabad,1,27,0.0,2022-01-27,0,0.0,0.0,2.0
telangana,vikarabad,1,28,0.0,2022-01-28,0,0.0,0.0,2.0
telangana,vikarabad,1,29,0.0,2022-01-29,0,0.0,0.0,2.0
telangana,vikarabad,1,30,0.0,2022-01-30,0,0.0,0.0,2.0
telangana,vikarabad,1,31,0.0,2022-01-31,0,0.0,0.0,2.0
telangana,vikarabad,2,1,0.0,2022-02-01,0,0.0,0.0,2.0
telangana,vikarabad,2,2,0.0,2022-02-02,0,0.0,0.0,2.0
telangana,vikarabad,2,3,0.0,2022-02-03,0,0.0,0.0,2.0
telangana,vikarabad,2,4,0.0,2022-02-04,0,0.0,0.0,2.0
telangana,vikarabad,2,5,0.0,2022-02-05,0,0.0,0.0,2.0
telangana,vikarabad,2,6,0.0,2022-02-06,0,0.0,0.0,2.0
telangana,vikarabad,2,7,0.0,2022-02-07,0,0.0,0.0,2.0
telangana,vikarabad,2,8,0.0,2022-02-08,0,0.0,0.0,2.0
telangana,vikarabad,2,9,0.0,2022-02-09,0,0.0,0.0,2.0
telangana,vikarabad,2,10,0.0,2022-02-10,0,0.0,0.0,2.0
telangana,vikarabad,2,11,0.0,2022-02-11,0,0.0,0.0,2.0
telangana,vikarabad,2,12,0.0,2022-02-12,0,0.0,0.0,2.0
telangana,vikarabad,2,13,0.0,2022-02-13,0,0.0,0.0,2.0
telangana,vikarabad,2,14,0.0,2022-02-14,0,0.0,0.0,2.0
telangana,vikarabad,2,15,0.0,2022-02-15,0,0.0,0.0,2.0
telangana,vikarabad,2,16,0.0,2022-02-16,0,0.0,0.0,2.0
telangana,vikarabad,2,17,0.0,2022-02-17,0,0.0,0.0,2.0
telangana,vikarabad,2,18,0.0,2022-02-18,0,0.0,0.0,2.0
telangana,vikarabad,2,19,0.0,2022-02-19,0,0.0,0.0,2.0
telangana,vikarabad,2,20,0.0,2022-02-20,0,0.0,0.0,2.0
telangana,vikarabad,2,21,0.0,2022-02-21,0,0.0,0.0,2.0
telangana,vikarabad,2,22,0.0,2022-02-22,0,0.0,0.0,2.0
telangana,vikarabad,2,23,0.0,2022-02-23,0,0.0,0.0,2.0
telangana,vikarabad,2,24,0.0,2022-02-24,0,0.0,0.0,2.0
telangana,vikarabad,2,25,0.0,2022-02-25,0,0.0,0.0,2.0
telangana,vikarabad,2,26,0.0,2022-02-26,0,0.0,0.0,2.0
telangana,vikarabad,2,27,0.0,2022-02-27,0,0.0,0.0,2.0
telangana,vikarabad,2,28,0.0,2022-02-28,0,0.0,0.0,2.0
telangana,vikarabad,3,1,0.0,2022-03-01,0,0.0,0.0,2.0
telangana,vikarabad,3,2,0.0,2022-03-02,0,0.0,0.0,2.0
telangana,vikarabad,3,3,0.0,2022-03-03,0,0.0,0.0,2.0
telangana,vikarabad,3,4,0.0,2022-03-04,0,0.0,0.0,2.0
telangana,vikarabad,3,5,0.0,2022-03-05,0,0.0,0.0,2.0
telangana,vikarabad,3,6,0.0,2022-03-06,0,0.0,0.0,2.0
telangana,vikarabad,3,7,0.0,2022-03-07,0,0.0,0.0,2.0
telangana,vikarabad,3,8,0.0,2022-03-08,0,0.0,0.0,2.0
telangana,vikarabad,3,9,0.0,2022-03-09,0,0.0,0.0,2.0
telangana,vikarabad,3,10,0.0,2022-03-10,0,0.0,0.0,2.0
telangana,vikarabad,3,11,0.276792,2022-03-11,0,0.276792,0.276792,2.0
telangana,vikarabad,3,12,0.309711,2022-03-12,0,0.586503,0.586503,2.0
telangana,vikarabad,3,13,0.0,2022-03-13,0,0.586503,0.586503,2.0
telangana,vikarabad,3,14,0.0,2022-03-14,0,0.309711,0.586503,2.0
telangana,vikarabad,3,15,0.0,2022-03-15,0,0.0,0.586503,2.0
telangana,vikarabad,3,16,0.0,2022-03-16,0,0.0,0.586503,2.0
telangana,vikarabad,3,17,0.0,2022-03-17,0,0.0,0.586503,2.0
telangana,vikarabad,3,18,0.0,2022-03-18,0,0.0,0.309711,2.0
telangana,vikarabad,3,19,0.0,2022-03-19,0,0.0,0.0,2.0
telangana,vikarabad,3,20,3.16028,2022-03-20,0,3.16028,3.16028,2.0
telangana,vikarabad,3,21,0.614959,2022-03-21,0,3.775239,3.775239,2.0
telangana,vikarabad,3,22,0.0,2022-03-22,0,3.775239,3.775239,2.0
telangana,vikarabad,3,23,0.0,2022-03-23,0,0.614959,3.775239,2.0
telangana,vikarabad,3,24,0.0,2022-03-24,0,0.0,3.775239,2.0
telangana,vikarabad,3,25,0.331256,2022-03-25,0,0.331256,4.106495000000001,2.0
telangana,vikarabad,3,26,0.0,2022-03-26,0,0.331256,4.106495000000001,2.0
telangana,vikarabad,3,27,0.0,2022-03-27,0,0.331256,0.946215,2.0
telangana,vikarabad,3,28,0.0,2022-03-28,0,0.0,0.331256,2.0
telangana,vikarabad,3,29,0.0,2022-03-29,0,0.0,0.331256,2.0
telangana,vikarabad,3,30,0.0,2022-03-30,0,0.0,0.331256,2.0
telangana,vikarabad,3,31,0.0,2022-03-31,0,0.0,0.331256,2.0
telangana,vikarabad,4,1,0.0,2022-04-01,0,0.0,0.0,2.0
telangana,vikarabad,4,2,0.0,2022-04-02,0,0.0,0.0,2.0
telangana,vikarabad,4,3,0.0,2022-04-03,0,0.0,0.0,2.0
telangana,vikarabad,4,4,0.0048088,2022-04-04,0,0.0048088,0.0048088,2.0
telangana,vikarabad,4,5,0.00823044,2022-04-05,0,0.01303924,0.01303924,2.0
telangana,vikarabad,4,6,0.00789872,2022-04-06,0,0.02093796,0.02093796,2.0
telangana,vikarabad,4,7,0.428945,2022-04-07,0,0.44507416,0.44988296,2.0
telangana,vikarabad,4,8,0.0,2022-04-08,0,0.43684372,0.44988296,2.0
telangana,vikarabad,4,9,0.0,2022-04-09,0,0.428945,0.44988296,2.0
telangana,vikarabad,4,10,0.0,2022-04-10,0,0.0,0.44988296,2.0
telangana,vikarabad,4,11,0.0,2022-04-11,0,0.0,0.44507416,2.0
telangana,vikarabad,4,12,0.0,2022-04-12,0,0.0,0.43684372,2.0
telangana,vikarabad,4,13,0.0,2022-04-13,0,0.0,0.428945,2.0
telangana,vikarabad,4,14,0.0,2022-04-14,0,0.0,0.0,2.0
telangana,vikarabad,4,15,0.0,2022-04-15,0,0.0,0.0,2.0
telangana,vikarabad,4,16,3.81493,2022-04-16,0,3.81493,3.81493,2.0
telangana,vikarabad,4,17,0.000464668,2022-04-17,0,3.815394668,3.815394668,2.0
telangana,vikarabad,4,18,0.152849,2022-04-18,0,3.968243668,3.968243668,2.0
telangana,vikarabad,4,19,3.5307,2022-04-19,0,3.684013668,7.498943668,2.0
telangana,vikarabad,4,20,0.446586,2022-04-20,0,4.130135,7.945529668,2.0
telangana,vikarabad,4,21,0.0,2022-04-21,0,3.977286,7.945529668,2.0
telangana,vikarabad,4,22,2.14567,2022-04-22,0,2.592256,10.091199668,2.0
telangana,vikarabad,4,23,5.86179,2022-04-23,0,8.00746,12.138059668,2.0
telangana,vikarabad,4,24,0.0068454,2022-04-24,0,8.0143054,12.1444404,2.0
telangana,vikarabad,4,25,0.0,2022-04-25,0,5.8686354,11.9915914,2.0
telangana,vikarabad,4,26,0.813313,2022-04-26,0,0.8201584,9.2742044,2.0
telangana,vikarabad,4,27,0.0,2022-04-27,0,0.813313,8.827618399999999,2.0
telangana,vikarabad,4,28,0.23404,2022-04-28,0,1.047353,9.0616584,2.0
telangana,vikarabad,4,29,2.67285,2022-04-29,0,2.90689,9.5888384,2.0
telangana,vikarabad,4,30,0.0,2022-04-30,0,2.90689,3.7270484,2.0
telangana,vikarabad,5,1,1.0837,2022-05-01,0,3.7565500000000007,4.803903,2.0
telangana,vikarabad,5,2,0.0,2022-05-02,0,1.0837000000000006,4.803903,2.0
telangana,vikarabad,5,3,0.0,2022-05-03,0,1.0837000000000006,3.99059,2.0
telangana,vikarabad,5,4,0.110031,2022-05-04,0,0.1100310000000004,4.100621,2.0
telangana,vikarabad,5,5,1.03525,2022-05-05,0,1.1452810000000004,4.901831,2.0
telangana,vikarabad,5,6,0.0,2022-05-06,0,1.1452810000000004,2.228981,2.0
telangana,vikarabad,5,7,0.0,2022-05-07,0,1.0352500000000004,2.228981,2.0
telangana,vikarabad,5,8,0.0,2022-05-08,0,0.0,1.145281,2.0
telangana,vikarabad,5,9,0.189605,2022-05-09,0,0.1896050000000004,1.334886,2.0
telangana,vikarabad,5,10,0.0,2022-05-10,0,0.1896050000000004,1.334886,2.0
telangana,vikarabad,5,11,0.0,2022-05-11,0,0.1896050000000004,1.224855,2.0
telangana,vikarabad,5,12,0.034506,2022-05-12,0,0.0345060000000004,0.224111,2.0
telangana,vikarabad,5,13,0.0,2022-05-13,0,0.0345060000000004,0.224111,2.0
telangana,vikarabad,5,14,0.0,2022-05-14,0,0.0345060000000004,0.224111,2.0
telangana,vikarabad,5,15,6.19768,2022-05-15,0,6.19768,6.421791,2.0
telangana,vikarabad,5,16,1.40345,2022-05-16,0,7.60113,7.635636,2.0
telangana,vikarabad,5,17,0.0,2022-05-17,0,7.60113,7.635636,2.0
telangana,vikarabad,5,18,4.86773,2022-05-18,0,6.27118,12.503366,2.0
telangana,vikarabad,5,19,10.3988,2022-05-19,0,15.26653,22.86766,2.0
telangana,vikarabad,5,20,5.07238,2022-05-20,0,20.33891,27.94004,2.0
telangana,vikarabad,5,21,36.7191,2022-05-21,0,52.19028,64.65914,2.0
telangana,vikarabad,5,22,0.0,2022-05-22,0,41.79147999999999,58.46146,2.0
telangana,vikarabad,5,23,0.0,2022-05-23,0,36.7191,57.05801,2.0
telangana,vikarabad,5,24,0.0,2022-05-24,0,0.0,57.05801,2.0
telangana,vikarabad,5,25,0.0323998,2022-05-25,0,0.0323998,52.2226798,2.0
telangana,vikarabad,5,26,1.72339,2022-05-26,0,1.7557898,43.5472698,2.0
telangana,vikarabad,5,27,1.48458,2022-05-27,0,3.2403698,39.9594698,2.0
telangana,vikarabad,5,28,9.24769e-05,2022-05-28,0,3.2080624769000003,3.2404622769,2.0
telangana,vikarabad,5,29,0.0168508,2022-05-29,0,1.5015232769,3.2573130769,2.0
telangana,vikarabad,5,30,0.0,2022-05-30,0,0.0169432769,3.2573130769,2.0
telangana,vikarabad,5,31,1.41407,2022-05-31,0,1.4309208,4.6713830769,2.0
telangana,vikarabad,6,1,4.75772,2022-06-01,0,6.17179,9.3967032769,2.0
telangana,vikarabad,6,2,0.777184,2022-06-02,0,6.948974,8.450497276899998,2.0
telangana,vikarabad,6,3,0.0213273,2022-06-03,0,5.5562313,6.9872445769,2.0
telangana,vikarabad,6,4,0.0797047,2022-06-04,0,0.878216,7.0668568,2.0
telangana,vikarabad,6,5,0.0,2022-06-05,0,0.101032,7.050006,2.0
telangana,vikarabad,6,6,1.15974,2022-06-06,0,1.2394447,8.209745999999999,2.0
telangana,vikarabad,6,7,0.0,2022-06-07,0,1.15974,6.795676,2.0
telangana,vikarabad,6,8,2.5353,2022-06-08,0,3.69504,4.573256,2.0
telangana,vikarabad,6,9,0.958163,2022-06-09,0,3.493463,4.754235,2.0
telangana,vikarabad,6,10,0.0,2022-06-10,0,3.493463,4.732907699999999,2.0
telangana,vikarabad,6,11,0.0,2022-06-11,0,0.958163,4.653203,2.0
telangana,vikarabad,6,12,1.81214,2022-06-12,0,1.81214,6.465343,2.0
telangana,vikarabad,6,13,0.0128608,2022-06-13,0,1.8250008,5.3184638,2.0
telangana,vikarabad,6,14,2.20631,2022-06-14,0,4.0313108,7.5247738,2.0
telangana,vikarabad,6,15,4.77173,2022-06-15,0,6.9909008,9.7612038,2.0
telangana,vikarabad,6,16,4.71881,2022-06-16,0,11.69685,13.5218508,2.0
telangana,vikarabad,6,17,2.39944,2022-06-17,0,11.88998,15.9212908,2.0
telangana,vikarabad,6,18,2.4532,2022-06-18,0,9.57145,18.3744908,2.0
telangana,vikarabad,6,19,3.18455,2022-06-19,1,8.037189999999999,19.7469008,2.0
telangana,vikarabad,6,20,1.33424,2022-06-20,0,6.97199,21.06828,2.0
telangana,vikarabad,6,21,29.0563,2022-06-21,0,33.57509,47.91827,2.0
telangana,vikarabad,6,22,4.87076,2022-06-22,0,35.2613,48.0173,2.0
telangana,vikarabad,6,23,0.000614438,2022-06-23,0,33.927674438,43.29910443799999,2.0
telangana,vikarabad,6,24,0.0,2022-06-24,0,4.871374438000004,40.899664438,2.0
telangana,vikarabad,6,25,0.818194,2022-06-25,0,0.8188084380000036,39.264658438000005,2.0
telangana,vikarabad,6,26,1.73142,2022-06-26,0,2.549614000000004,37.811528438,2.0
telangana,vikarabad,6,27,3.50486,2022-06-27,0,6.054474000000004,39.982148438,2.0
telangana,vikarabad,6,28,12.3709,2022-06-28,0,17.607180000000003,23.296748438,2.0
telangana,vikarabad,6,29,14.083,2022-06-29,0,29.958760000000005,32.508988438,2.0
telangana,vikarabad,6,30,1.0955,2022-06-30,0,27.54940000000001,33.603874,2.0
telangana,vikarabad,7,1,0.0274698,2022-07-01,0,15.205969800000004,33.6313438,2.0
telangana,vikarabad,7,2,5.36432,2022-07-02,0,6.487289800000005,38.1774698,2.0
telangana,vikarabad,7,3,0.462277,2022-07-03,0,5.854066800000005,36.908326800000005,2.0
telangana,vikarabad,7,4,15.3442,2022-07-04,0,21.170797000000007,48.747666800000005,2.0
telangana,vikarabad,7,5,9.14443,2022-07-05,0,24.950907000000008,45.5211968,2.0
telangana,vikarabad,7,6,24.4809,2022-07-06,0,48.969530000000006,55.9190968,2.0
telangana,vikarabad,7,7,0.171058,2022-07-07,0,33.79638800000001,54.9946548,2.0
telangana,vikarabad,7,8,32.2362,2022-07-08,0,56.888158,87.203385,2.0
telangana,vikarabad,7,9,31.2774,2022-07-09,0,63.684658000000006,113.116465,2.0
telangana,vikarabad,7,10,43.5565,2022-07-10,0,107.0701,156.210688,2.0
telangana,vikarabad,7,11,8.13493,2022-07-11,0,82.96883000000001,149.001418,2.0
telangana,vikarabad,7,12,13.4736,2022-07-12,0,65.16503,153.33058799999998,2.0
telangana,vikarabad,7,13,28.6123,2022-07-13,0,50.22083000000001,157.461988,2.0
telangana,vikarabad,7,14,10.7909,2022-07-14,0,52.87680000000001,168.08183000000002,2.0
telangana,vikarabad,7,15,2.85809,2022-07-15,0,42.26129,138.70372,2.0
telangana,vikarabad,7,16,0.856069,2022-07-16,0,14.505059000000008,108.282389,2.0
telangana,vikarabad,7,17,1.8623,2022-07-17,0,5.576459000000007,66.588189,2.0
telangana,vikarabad,7,18,24.9798,2022-07-18,0,27.698169000000007,83.433059,2.0
telangana,vikarabad,7,19,0.370368,2022-07-19,0,27.212468000000005,70.329827,2.0
telangana,vikarabad,7,20,1.91531,2022-07-20,0,27.26547800000001,43.632837,2.0
telangana,vikarabad,7,21,0.0169451,2022-07-21,0,2.302623100000007,32.8588821,2.0
telangana,vikarabad,7,22,0.326177,2022-07-22,0,2.2584321000000074,30.3269691,2.0
telangana,vikarabad,7,23,43.8096,2022-07-23,1,44.15272210000001,73.28050010000001,2.0
telangana,vikarabad,7,24,0.757383,2022-07-24,0,44.89316000000001,72.1755831,2.0
telangana,vikarabad,7,25,16.0474,2022-07-25,0,60.61438300000001,63.2431831,2.0
telangana,vikarabad,7,26,47.5406,2022-07-26,0,64.345383,110.4134151,2.0
telangana,vikarabad,7,27,27.0319,2022-07-27,0,90.6199,135.53000509999998,2.0
telangana,vikarabad,7,28,1.78614,2022-07-28,0,76.35864,137.2992,2.0
telangana,vikarabad,7,29,2.9473,2022-07-29,0,31.76534000000001,139.920323,2.0
telangana,vikarabad,7,30,0.0,2022-07-30,0,4.733440000000007,96.110723,2.0
telangana,vikarabad,7,31,0.0,2022-07-31,0,2.947300000000007,95.35334,2.0
telangana,vikarabad,8,1,2.05147,2022-08-01,0,2.0514700000000072,81.35740999999999,2.0
telangana,vikarabad,8,2,5.65771,2022-08-02,0,7.709180000000007,39.47452,2.0
telangana,vikarabad,8,3,30.359,2022-08-03,0,38.06818000000001,42.80162,2.0
telangana,vikarabad,8,4,10.63,2022-08-04,0,46.646710000000006,51.64548,2.0
telangana,vikarabad,8,5,28.2066,2022-08-05,0,69.19560000000001,76.90478,2.0
telangana,vikarabad,8,6,9.13962,2022-08-06,0,47.97622000000001,86.0444,2.0
telangana,vikarabad,8,7,4.11568,2022-08-07,0,41.46190000000001,90.16008,2.0
telangana,vikarabad,8,8,34.0103,2022-08-08,0,47.265600000000006,122.11891,2.0
telangana,vikarabad,8,9,22.9179,2022-08-09,0,61.04388,139.3791,2.0
telangana,vikarabad,8,10,1.40058,2022-08-10,0,58.32878000000001,110.42068,2.0
telangana,vikarabad,8,11,0.270721,2022-08-11,0,24.589201000000006,100.061401,2.0
telangana,vikarabad,8,12,0.114709,2022-08-12,0,1.786010000000007,71.96951,2.0
telangana,vikarabad,8,13,1.49882,2022-08-13,0,1.884250000000007,64.32871,2.0
telangana,vikarabad,8,14,0.458065,2022-08-14,0,2.0715940000000077,60.671095,2.0
telangana,vikarabad,8,15,5.63962,2022-08-15,0,7.596505000000008,32.300415,2.0
telangana,vikarabad,8,16,1.06279,2022-08-16,0,7.160475000000006,10.445305,2.0
telangana,vikarabad,8,17,10.8223,2022-08-17,0,17.524710000000006,19.867025,2.0
telangana,vikarabad,8,18,0.00050504,2022-08-18,0,11.885595040000007,19.59680904,2.0
telangana,vikarabad,8,19,2.21613,2022-08-19,0,13.038935040000007,21.69823004,2.0
telangana,vikarabad,8,20,2.65057,2022-08-20,0,4.867205040000007,22.84998004,2.0
telangana,vikarabad,8,21,2.68908,2022-08-21,0,7.555780000000007,25.08099504,2.0
telangana,vikarabad,8,22,5.07434,2022-08-22,0,10.413990000000007,24.51571504,2.0
telangana,vikarabad,8,23,2.68686,2022-08-23,0,10.450280000000008,26.13978504,2.0
telangana,vikarabad,8,24,4.37571,2022-08-24,0,12.136910000000007,19.69319504,2.0
telangana,vikarabad,8,25,23.077,2022-08-25,0,30.13957000000001,42.76969,2.0
telangana,vikarabad,8,26,2.82686,2022-08-26,0,30.27957000000001,43.38042,2.0
telangana,vikarabad,8,27,3.64911,2022-08-27,0,29.55297000000001,44.37896,2.0
telangana,vikarabad,8,28,1.395,2022-08-28,0,7.87097000000001,43.084880000000005,2.0
telangana,vikarabad,8,29,3.32344,2022-08-29,0,8.36755000000001,41.33398,2.0
telangana,vikarabad,8,30,2.82937,2022-08-30,0,7.547810000000011,41.476490000000005,2.0
telangana,vikarabad,8,31,0.523852,2022-08-31,0,6.676662000000011,37.624632000000005,2.0
telangana,vikarabad,9,1,1.55791,2022-09-01,0,4.911132000000011,16.105542,2.0
telangana,vikarabad,9,2,2.83301,2022-09-02,0,4.91477200000001,16.111691999999998,2.0
telangana,vikarabad,9,3,0.000128612,2022-09-03,0,4.39104861200001,12.462710612,2.0
telangana,vikarabad,9,4,27.8356,2022-09-04,0,30.66873861200001,38.903310612,2.0
telangana,vikarabad,9,5,4.01771,2022-09-05,0,31.85343861200001,39.597580612,2.0
telangana,vikarabad,9,6,0.994592,2022-09-06,0,32.84790200000001,37.762802612,2.0
telangana,vikarabad,9,7,7.10276,2022-09-07,0,12.11506200000001,44.341710612,2.0
telangana,vikarabad,9,8,49.0079,2022-09-08,0,57.10525200000001,91.791700612,2.0
telangana,vikarabad,9,9,27.0222,2022-09-09,0,83.13286000000001,115.980890612,2.0
telangana,vikarabad,9,10,12.0947,2022-09-10,0,88.12480000000001,128.07546200000002,2.0
telangana,vikarabad,9,11,16.8668,2022-09-11,0,55.98370000000001,117.106662,2.0
telangana,vikarabad,9,12,8.0136,2022-09-12,0,36.97510000000001,121.102552,2.0
telangana,vikarabad,9,13,5.72022,2022-09-13,0,30.600620000000017,125.82818,2.0
telangana,vikarabad,9,14,0.0355828,2022-09-14,0,13.769402800000014,118.7610028,2.0
telangana,vikarabad,9,15,0.0348152,2022-09-15,0,5.790618000000015,69.787918,2.0
telangana,vikarabad,9,16,0.108271,2022-09-16,0,0.1786690000000142,42.873989,2.0
telangana,vikarabad,9,17,0.00565143,2022-09-17,0,0.1487376300000142,30.78494043,2.0
telangana,vikarabad,9,18,0.0379653,2022-09-18,0,0.1518877300000142,13.95610573,2.0
telangana,vikarabad,9,19,0.200109,2022-09-19,0,0.2437257300000142,6.14261473,2.0
telangana,vikarabad,9,20,2.57286,2022-09-20,0,2.810934300000014,2.99525473,2.0
telangana,vikarabad,9,21,0.166366,2022-09-21,0,2.939335000000014,3.1260379300000003,2.0
telangana,vikarabad,9,22,1.13186,2022-09-22,0,3.8710860000000142,4.22308273,2.0
